track,country,city,institution,institution_type,programme_name_exact,degree_awarded,faculty_or_school,language,duration_months,ects,intake_months,tuition_non_eu_per_year,tuition_source_url,living_cost_estimate_year,app_deadline_non_eu,app_deadline_source_url,min_prior_ects,accepts_3yr_bachelor,english_req,other_tests,portfolio_required,work_experience_required,quantitative_prereqs,programme_url,post_study_work_visa,fit_notes,verified_date,confidence,entry_requirement_note,entry_requirement_source_url
A,France,Lille,EDHEC Business School,private-accredited-by-state,MSc in Data Analytics & Artificial Intelligence,"Master of Science accredited by the French Ministry of Higher Education and Research to confer a recognised BAC+5 degree with the Master's Grade, after CEFDG evaluation - not a Mastere Specialise",EDHEC Business School,EN,18,120,September,28700 PRIOR_CYCLE,https://www.edhec.edu/en/programmes/masters-degree/business-degrees/msc-in-data-analytics-and-artificial-intelligence,NOT_FOUND,2026-06-10 PRIOR_CYCLE,https://www.edhec.edu/en/programmes/masters-degree/business-degrees/msc-in-data-analytics-and-artificial-intelligence,180,yes,TOEFL iBT >=92 / IELTS Academic >=6.5 / TOEFL iTP >=570; waiver for a degree taught in English over at least three years,"GMAT, GRE, TAGE MAGE optional",no,no,Minimum three-year bachelor in any engineering or business/finance background with a good quantitative level,https://www.edhec.edu/en/programmes/masters-degree/business-degrees/msc-in-data-analytics-and-artificial-intelligence,yes - APS temporary residence permit available to master's-level graduates,"Explicitly accepts a minimum three-year bachelor, matching the applicant's 180-ECTS licence. Applications from holders of non-French degrees are rolling from September to the June cut-off.",2026-08-16,medium,NOT_FOUND,NOT_FOUND
A,France,Lille,EDHEC Business School,private-accredited-by-state,MSc in Marketing Analytics,"Master of Science accredited by the French Ministry of Higher Education and Research to confer a recognised BAC+5 degree with the Master's Grade, after CEFDG evaluation - not a Mastere Specialise",EDHEC Business School,EN,18,120,September,28700 PRIOR_CYCLE,https://www.edhec.edu/en/programmes/masters-degree/business-degrees/msc-in-marketing-analytics,NOT_FOUND,2026-06-10 PRIOR_CYCLE,https://www.edhec.edu/en/programmes/masters-degree/business-degrees/msc-in-marketing-analytics,180,yes,TOEFL iBT >=92 / IELTS Academic >=6.5 / TOEFL iTP >=570; waiver for a degree taught in English over at least three years,"GMAT, GRE, TAGE MAGE optional",no,no,Minimum three-year bachelor in any engineering or business/finance background,https://www.edhec.edu/en/programmes/masters-degree/business-degrees/msc-in-marketing-analytics,yes - APS temporary residence permit available to master's-level graduates,"Marketing-analytics variant of the same accredited MSc family; covers data modelling, visualisation, web analytics and machine learning. Same non-French-degree rolling application window.",2026-08-16,medium,NOT_FOUND,NOT_FOUND
A,France,Palaiseau; Jouy-en-Josas,Ecole Polytechnique (Institut Polytechnique de Paris) and HEC Paris,public,Master of Science Data Science & AI for Business (X-HEC),"Master of Science and Technology (MSc&T) - diplome conferant le grade de master, inscrit au RNCP niveau 7 (bac+5), per ONISEP; joint degree Ecole Polytechnique / HEC Paris",Ecole Polytechnique Graduate Degree programmes / HEC Paris,EN,24,140,September,28950 (stated as per year at Ecole Polytechnique; the HEC-year fee is not stated on the same page - CONFIRM),https://programmes.polytechnique.edu/en/master/programs/data-science-for-business-joint-degree-with-hec,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,GMAT reported (median 710 on HEC's page); confirm whether required,n/a,no,strong foundation in mathematics and economics; highly quantitative,https://www.hec.edu/en/master-s-programs/master-science-data-science-ai-business-x-hec,NOT_FOUND,"Two-year 140-ECTS joint degree with the grade de master, so it satisfies the two-year-post-licence condition of the Tunisian equivalence arrete. Year one is quantitative at Ecole Polytechnique, year two business-facing at HEC.",2026-08-16,medium,NOT_FOUND,NOT_FOUND
A,France,Paris,Universite Paris Dauphine-PSL,public,"Master Systemes d'information, Reseaux et Numerique (M2 parcours Big Data et Digital Economy)","Diplome de grand etablissement conferant le grade de Master, delivered by Universite PSL",Universite Paris Dauphine-PSL,EN/FR,24,120,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,https://dauphine.psl.eu/formations/masters/systemes-information-reseaux-et-numerique/m2-big-data-et-digital-economy,yes - APS temporary residence permit available to master's-level graduates,"Information-systems master with M2 specialisations in Big Data et Digital Economy and Management & IA, aligning with the applicant's business-intelligence licence. Taught in French and English over four semesters, 120 ECTS.",2026-08-16,medium,NOT_FOUND,NOT_FOUND
A,France,Paris,Universite Paris Dauphine-PSL,public,Master Quantitative Economics - M2 Data-Driven Decisions and Digital Economics (DDDE),Master's degree awarded by Universite Paris Dauphine-PSL (diplome conferant le grade de master),Universite Paris Dauphine-PSL,EN,12,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,2026-02-23 PRIOR_CYCLE,https://dauphine.psl.eu/en/training/masters-degrees/quantitative-economics/2nd-year-of-masters-degree-data-driven-decisions-and-digital-economics/admissions,240,no,Excellent English proficiency required; specific test scores mandated according to educational background,"Selection by dossier via MyCandidature plus a 20-minute interview, held online for international candidates",no,no,"Background in economics, applied mathematics, computer science or another strongly quantitative programme",https://dauphine.psl.eu/en/training/masters-degrees/quantitative-economics/2nd-year-of-masters-degree-data-driven-decisions-and-digital-economics/admissions,yes - APS temporary residence permit available to master's-level graduates,"Direct M2 entry requires a completed Master Year 1 (60 ECTS postgraduate), so a 180-ECTS licence holder must first complete Dauphine's M1 Quantitative Economics or an equivalent M1. Fully English-taught data-driven decision-making curriculum.",2026-08-16,medium,NOT_FOUND,NOT_FOUND
A,Germany,Cologne,University of Cologne,public,Business Analytics & Econometrics,Master of Science (M.Sc.),"Faculty of Management, Economics and Social Sciences (WiSo)",EN,24,120,October,0 (no tuition fees for any student incl. non-EU; social semester contribution payable),https://uni-koeln.de/en/international/study-in-cologne/costs-financing,NOT_FOUND,2026-06-15 PRIOR_CYCLE,https://uni-koeln.de/en/international/study-in-cologne/international-applications/master-students-prospective,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,n/a,no,"Bachelor in economics, mathematics/statistics, computer science, physics, information systems or business administration; affinity for mathematics, statistics and digital technologies",https://wiso.uni-koeln.de/en/studies/master/master-business-analytics-econometrics,18-month residence permit to seek employment after graduation (Germany),"Business Analytics track (machine learning in R/Python, data-driven business models) maps onto the applicant's Python/Scikit-learn/SQL profile. Zero tuition for non-EU applicants.",2026-08-16,medium,NOT_FOUND,NOT_FOUND
A,Germany,Muenster,University of Muenster,public,Information Systems,Master of Science (M.Sc.),School of Business and Economics - Department of Information Systems,EN,24,120,October; April,0 (no tuition fees; semester contribution EUR 369.50 in winter semester 2026/27),https://www.uni-muenster.de/studieninteressierte/en/einschreibung/semesterbeitrag.shtml,NOT_FOUND,2026-07-15 PRIOR_CYCLE,https://www.wi.uni-muenster.de/prospective-students/our-courses-study/master-science-information-systems/application-and-admission,NOT_FOUND,NOT_FOUND,C1 CEFR,NOT_FOUND,n/a,no,"At least 72 ECTS in information systems, computer science, quantitative methods or business administration, of which at least 24 ECTS in Managing Digital Business, Business Process Management or Data Science",https://www.wi.uni-muenster.de/prospective-students/our-courses-study/master-science-information-systems,18-month residence permit to seek employment after graduation (Germany),Data Science and Managing Digital Business majors align with a Business Intelligence bachelor. The 72/24 ECTS subject prerequisite must be evidenced from the Esprit transcript.,2026-08-16,medium,NOT_FOUND,NOT_FOUND
A,Germany,Stuttgart,University of Hohenheim,public,Economics with Data Science,Master of Science (M.Sc.),"Faculty of Business, Economics and Social Sciences",EN,24,120,October,"3000 (EUR 1,500 per semester non-EU/EEA tuition, plus EUR 174.50 per semester administrative and student services fees)",https://www.uni-hohenheim.de/en/tuition-fees,NOT_FOUND,2026-01-29 PRIOR_CYCLE,https://dein-studium.uni-hohenheim.de/en/applying-and-enrollment/application-deadlines,180,yes,TOEFL iBT 90 or IELTS 6.0,"GMAT Focus Edition at least 555 including at least 78 in Quantitative Reasoning, or equivalent GRE - required for applicants with a bachelor from outside the EU",n/a,no,"Bachelor in business and economic sciences or a related field, minimum 3 years, final grade 2.5 or better on the German scale",https://www.uni-hohenheim.de/en/economics-masters,18-month residence permit to seek employment after graduation (Germany),Explicitly accepts a 3-year bachelor. The mandatory GMAT Focus for non-EU degree holders is a hard gate and the earliest deadline in the German set (late January).,2026-08-16,high,NOT_FOUND,NOT_FOUND
A,Germany,Berlin,ESMT Berlin,private-accredited-by-state,Master's in Analytics and Artificial Intelligence,Master of Science (M.Sc.),ESMT European School of Management and Technology,EN,24,120,September,"17000 (EUR 34,000 total programme fee; EUR 4,000 discount if admitted and applied by 31 January, EUR 2,000 by 31 March)",https://esmt.berlin/master-programs/master-analytics-artificial-intelligence,NOT_FOUND,2026-06-30 PRIOR_CYCLE,https://esmt.berlin/master-programs/master-analytics-artificial-intelligence/admissions,NOT_FOUND,NOT_FOUND,"TOEFL, IELTS 7.0 or TOEIC 850 - waived if the degree was taught in English",GMAT (below 600 not competitive) or GRE (below 304 not competitive) or ESMT Business Admissions Test; waived where the transcript evidences quantitative study,n/a,no,"Quantitative undergraduate background (engineering, natural sciences, mathematics, statistics or theoretical economics) can substitute for GMAT/GRE",https://esmt.berlin/master-programs/master-analytics-artificial-intelligence,18-month residence permit to seek employment after graduation (Germany),"Bridges business and data science and accepts 0-3 years of work experience, matching a fresh graduate. ESMT does not publish an ECTS floor for the prior degree.",2026-08-16,medium,NOT_FOUND,NOT_FOUND
A,Germany,Frankfurt am Main,Frankfurt School of Finance & Management,private-accredited-by-state,Master of Artificial Intelligence & Data Science,Master of Science (M.Sc.),Frankfurt School of Finance & Management,EN,24,120,September,"17750 (EUR 35,500 total programme fee for 2026 intake, plus EUR 400 enrolment fee and EUR 100 application fee; same fee for EU and non-EU)",https://www.frankfurt-school.de/en/home/programmes/master/data-science,NOT_FOUND,2026-06-30 PRIOR_CYCLE,https://www.frankfurt-school.de/en/home/programmes/master/data-science,180,yes,TOEFL iBT or IELTS 7.0 - waived if the bachelor was taught in English,"GMAT or GRE, or the Frankfurt School Admission Test (BT Methods); admissions interview",n/a,no,Strong quantitative and analytical skills required; bachelor of at least 180 ECTS,https://www.frankfurt-school.de/en/home/programmes/master/data-science,18-month residence permit to seek employment after graduation (Germany),"States a 180-ECTS minimum outright, removing the German 210-ECTS risk. Cost is the highest of the German Track A set and no separate non-EU rate exists.",2026-08-16,high,NOT_FOUND,NOT_FOUND
A,Germany,Oestrich-Winkel / Wiesbaden,EBS Universitat fur Wirtschaft und Recht,private-accredited-by-state,Master in Business Analytics & AI,Master of Science,EBS Business School,EN,24,120,NOT_FOUND,33780 (total for the 4-semester track; 3000 early-enrolment reduction if enrolled by 28 February),https://www.ebs.edu/en/ebs-business-school/study-programmes/master-in-business-analytics,NOT_FOUND,no formal deadline; visa applicants advised to apply by 30 May for an autumn start,NOT_FOUND,180,yes,TOEFL iBT 95 or IELTS 7.0,GMAT / GRE / BAT / EBSgrad / CAT required,n/a,no,NOT_FOUND,https://www.ebs.edu/en/ebs-business-school/study-programmes/master-in-business-analytics,NOT_FOUND,"One of the few German programmes stating an explicit 180-ECTS floor in any field, which removes the DACH region's main obstacle for this applicant. The 60-ECTS accelerated track requires 240 ECTS and is closed.",2026-08-16,high,NOT_FOUND,NOT_FOUND
A,Greece,"Thermi, Thessaloniki",International Hellenic University,public,MSc in e-Business and Digital Marketing,"MSc — Greek state postgraduate degree, HAHE/ETHAAE certified, published in the Government Gazette",School of Science and Technology (UCIPS),EN,18,90,October,"3700 (total for the programme, no EU/non-EU differential published)",https://st.ihu.gr/studies/postgraduate/ebusiness,NOT_FOUND,2026-08-26 PRIOR_CYCLE,https://st.ihu.gr/studies/postgraduate/ebusiness,NOT_FOUND,conditional,State Certificate B2 or equivalent (waived for English-medium degree holders),NOT_FOUND,n/a,no,"Undergraduate degree in Engineering, Science, Informatics, or Economics and Business Administration",https://st.ihu.gr/studies/postgraduate/ebusiness,NOT_FOUND,"Digital business and marketing analytics; fits the BI licence directly. Delivery is hybrid in-person/remote on weekday evenings, which collides with the MESRS in-person-examination criterion.",2026-08-16,high,"Who can apply: ""An undergraduate University degree in Engineering, Science, Informatics, Economics & Business Administration as well as from Technological Educational Institutes in related subject areas, in Greece or a recognized Higher Education Institution from abroad."" Key-facts box: ""An undergraduate degree from an accredited University, preferably in Engineering, Science, Informatics, Economics & Business Administration."" No ECTS floor and no minimum number of years is published. Foreign institutions must be on the DOATAP recognised list, and enrolment requires an authenticated degree (validation via a Greek consulate/embassy, can take 3+ months). Greek first-cycle degrees are normally 4 years / 240 ECTS, but the programme publishes no credit minimum, so 180 ECTS is neither accepted nor excluded in writing.",https://st.ihu.gr/studies/postgraduate/ebusiness
